user_id,lifecycle_stage,days_since_signup,age_band,region,sessions_last_7d,exercises_completed_7d,streak_current,coins_balance,feature_ai_tutor_used,feature_leaderboard_viewed,feature_progress_checked,preferred_hour,notif_open_rate_30d,motivation_score,activeness_score,gamification_score,engagement_depth,churn_risk,churn_prob_score,cluster_id,segment_name
SYN_01129,inactive,96,18-24,tier1,0,2,1,20.27,1,0,0,23,0.016,0.21,0.039,0.063,0.353,critical,0.9952,1,Low Activity Users
SYN_01130,trial,7,18-24,tier1,12,6,2,26.0,1,1,0,20,0.41,0.64,0.374,0.314,0.682,high,0.0,0,Moderately Active Users
SYN_01131,churned,57,18-24,tier1,0,0,0,17.84,0,0,1,10,0.136,0.44,0.02,0.097,0.227,critical,0.9892,1,Low Activity Users
SYN_01132,paid,117,25-34,tier2,6,16,23,494.2,0,1,1,4,0.286,0.61,0.536,0.779,0.507,low,0.0,0,Moderately Active Users
SYN_01133,churned,125,25-34,tier2,2,0,0,0.0,0,0,1,15,0.099,0.36,0.05,0.072,0.22,critical,0.798,1,Low Activity Users
SYN_01134,paid,72,18-24,tier1,9,13,10,397.09,0,1,1,21,0.338,0.54,0.468,0.569,0.518,medium,0.0,0,Moderately Active Users
SYN_01135,trial,0,25-34,tier2,6,3,1,33.03,0,0,0,9,0.319,0.95,0.204,0.218,0.064,high,0.029,1,Low Activity Users
SYN_01136,churned,118,25-34,tier2,0,0,0,0.0,0,0,0,18,0.103,0.43,0.015,0.086,0.021,critical,0.9881,1,Low Activity Users
SYN_01137,paid,27,35-44,tier1,13,13,1,410.19,1,0,1,17,0.407,0.62,0.49,0.34,0.631,medium,0.0,0,Moderately Active Users
SYN_01138,paid,6,18-24,tier1,10,15,7,592.28,1,1,1,15,0.561,0.51,0.529,0.627,0.912,low,0.0,0,Moderately Active Users
SYN_01139,trial,21,25-34,tier2,4,3,2,33.34,1,0,1,8,0.552,0.86,0.211,0.211,0.66,high,0.0016,0,Moderately Active Users
SYN_01140,trial,3,35-44,tier3,4,5,4,45.44,0,1,0,11,0.338,0.68,0.222,0.354,0.318,high,0.0323,0,Moderately Active Users
SYN_01141,trial,209,35-44,tier1,3,2,0,0.0,0,1,1,4,0.059,0.31,0.091,0.212,0.462,high,0.0128,1,Low Activity Users
SYN_01142,churned,81,18-24,tier1,2,0,0,20.45,0,0,0,16,0.047,0.25,0.042,0.06,0.009,critical,0.9973,1,Low Activity Users
SYN_01143,paid,19,18-24,tier1,14,14,4,275.64,1,1,1,16,0.427,0.7,0.545,0.473,0.885,low,0.0,0,Moderately Active Users
SYN_01144,trial,180,18-24,tier3,0,2,0,21.93,0,1,1,7,0.021,0.19,0.033,0.199,0.454,high,0.5173,1,Low Activity Users
SYN_01145,paid,30,35-44,tier3,14,8,14,345.82,1,1,1,15,0.311,0.57,0.502,0.595,0.862,medium,0.0,0,Moderately Active Users
SYN_01146,paid,52,18-24,tier1,10,8,24,163.06,1,1,1,22,0.38,0.51,0.507,0.604,0.876,medium,0.0,0,Moderately Active Users
SYN_01147,paid,21,18-24,tier2,12,18,10,366.7,0,1,1,23,0.552,0.79,0.627,0.604,0.56,low,0.0,0,Moderately Active Users
SYN_01148,paid,36,18-24,tier1,8,6,3,188.9,0,1,1,21,0.522,0.67,0.328,0.412,0.554,medium,0.0,0,Moderately Active Users
SYN_01149,trial,9,18-24,tier1,12,9,0,89.6,0,1,1,22,0.446,0.82,0.412,0.359,0.539,medium,0.0,0,Moderately Active Users
SYN_01150,paid,41,25-34,tier1,14,13,34,431.09,0,1,1,19,0.472,0.89,0.711,0.894,0.544,low,0.0,0,Moderately Active Users
SYN_01151,churned,107,25-34,tier1,0,0,0,0.0,0,0,0,6,0.132,0.41,0.02,0.082,0.026,critical,0.9914,1,Low Activity Users
SYN_01152,paid,86,25-34,tier2,14,9,13,411.32,1,1,1,21,0.301,0.49,0.509,0.6,0.86,low,0.0,0,Moderately Active Users
SYN_01153,churned,121,25-34,tier3,0,0,0,30.45,0,0,0,19,0.139,0.36,0.021,0.087,0.028,critical,0.9872,1,Low Activity Users
SYN_01154,churned,93,18-24,tier1,0,0,0,52.43,0,1,0,23,0.097,0.21,0.015,0.218,0.269,critical,0.9963,1,Low Activity Users
SYN_01155,trial,25,35-44,tier3,11,7,0,76.17,0,1,0,3,0.292,0.72,0.341,0.332,0.308,high,0.0,0,Moderately Active Users
SYN_01156,trial,220,35-44,tier3,0,2,0,21.23,0,0,0,6,0.067,0.22,0.04,0.055,0.013,high,0.6992,1,Low Activity Users
SYN_01157,paid,36,35-44,tier1,11,9,25,296.28,0,0,1,23,0.464,0.62,0.558,0.554,0.293,medium,0.0,0,Moderately Active Users
SYN_01158,paid,86,18-24,tier3,7,11,16,329.59,0,1,1,4,0.45,0.88,0.458,0.671,0.54,low,0.0,0,Moderately Active Users
SYN_01159,paid,59,18-24,tier1,7,3,19,264.05,0,1,1,23,0.372,0.49,0.346,0.595,0.524,high,0.0,0,Moderately Active Users
SYN_01160,churned,104,18-24,tier1,0,0,1,17.38,0,0,0,21,0.061,0.26,0.016,0.072,0.012,critical,0.998,1,Low Activity Users
SYN_01161,paid,59,35-44,tier1,9,9,18,224.51,0,1,1,16,0.585,0.8,0.496,0.625,0.567,low,0.0,0,Moderately Active Users
SYN_01162,paid,33,35-44,tier3,12,8,24,345.89,0,1,1,20,0.442,0.64,0.551,0.722,0.538,low,0.0,0,Moderately Active Users
SYN_01163,paid,72,18-24,tier1,11,12,8,436.5,1,1,1,21,0.307,0.6,0.47,0.579,0.861,low,0.0,0,Moderately Active Users
SYN_01164,churned,115,25-34,tier2,1,0,1,5.0,0,0,0,5,0.146,0.34,0.046,0.082,0.029,critical,0.9794,1,Low Activity Users
SYN_01165,trial,42,25-34,tier1,13,4,1,32.19,0,1,1,23,0.4,0.71,0.354,0.319,0.53,medium,0.0,0,Moderately Active Users
SYN_01166,trial,0,18-24,tier1,11,8,0,90.85,0,1,1,21,0.411,0.77,0.374,0.349,0.532,medium,0.0,0,Moderately Active Users
SYN_01167,inactive,56,35-44,tier3,1,0,0,0.0,0,0,0,16,0.0,0.2,0.017,0.04,0.0,critical,0.9998,1,Low Activity Users
SYN_01168,trial,9,25-34,tier1,10,4,7,25.81,0,1,0,21,0.29,0.76,0.324,0.394,0.308,high,0.0003,0,Moderately Active Users
SYN_01169,paid,85,18-24,tier1,9,13,23,356.57,0,0,1,7,0.282,0.63,0.543,0.564,0.256,low,0.0,0,Moderately Active Users
SYN_01170,paid,61,25-34,tier1,7,5,14,143.03,0,1,1,18,0.391,0.69,0.346,0.518,0.528,medium,0.0,0,Moderately Active Users
SYN_01171,trial,154,25-34,tier1,2,1,0,0.0,0,0,0,5,0.0,0.34,0.05,0.068,0.0,critical,0.9086,1,Low Activity Users
SYN_01172,churned,148,18-24,tier1,1,1,0,56.04,0,0,0,20,0.131,0.23,0.052,0.074,0.026,critical,0.9386,1,Low Activity Users
SYN_01173,inactive,82,18-24,tier1,0,2,1,0.0,0,0,0,9,0.035,0.22,0.042,0.055,0.007,critical,0.9981,1,Low Activity Users
SYN_01174,churned,98,18-24,tier1,2,2,0,29.48,0,0,0,23,0.01,0.17,0.066,0.049,0.002,critical,0.9912,1,Low Activity Users
SYN_01175,paid,37,25-34,tier3,10,7,24,341.69,0,1,1,23,0.379,0.59,0.492,0.71,0.526,medium,0.0,0,Moderately Active Users
SYN_01176,paid,5,18-24,tier1,10,6,6,164.09,0,1,1,14,0.486,0.81,0.377,0.462,0.547,medium,0.0,0,Moderately Active Users
SYN_01177,paid,28,35-44,tier1,11,14,11,455.12,0,1,1,22,0.346,0.65,0.525,0.632,0.519,low,0.0,0,Moderately Active Users
SYN_01178,trial,10,18-24,tier2,11,2,6,48.3,0,0,1,12,0.392,0.6,0.32,0.212,0.278,high,0.0004,0,Moderately Active Users
SYN_01179,paid,105,18-24,tier1,9,4,3,213.66,1,1,1,18,0.411,0.67,0.299,0.425,0.882,medium,0.0,0,Moderately Active Users
SYN_01180,paid,90,18-24,tier1,14,10,0,224.18,1,1,1,11,0.558,0.83,0.479,0.428,0.912,low,0.0,0,Moderately Active Users
SYN_01181,trial,13,18-24,tier2,7,9,4,146.15,0,0,1,23,0.421,0.79,0.346,0.276,0.284,medium,0.0,0,Moderately Active Users
SYN_01182,trial,36,25-34,tier3,10,8,5,109.0,0,0,1,8,0.446,0.53,0.394,0.217,0.289,medium,0.0,0,Moderately Active Users
SYN_01183,paid,71,18-24,tier1,8,16,10,537.02,1,1,1,21,0.415,0.93,0.507,0.717,0.883,low,0.0,0,Moderately Active Users
SYN_01184,paid,101,25-34,tier2,11,20,31,544.72,0,1,1,18,0.266,0.63,0.732,0.898,0.503,low,0.0,0,Moderately Active Users
SYN_01185,trial,11,25-34,tier2,9,9,4,88.59,0,1,1,7,0.463,0.57,0.388,0.353,0.543,medium,0.0,0,Moderately Active Users
SYN_01186,churned,116,25-34,tier2,0,0,1,24.53,0,0,0,8,0.11,0.35,0.023,0.094,0.022,critical,0.9908,1,Low Activity Users
SYN_01187,paid,48,18-24,tier1,9,16,27,335.23,0,1,1,9,0.353,0.68,0.625,0.758,0.521,low,0.0,0,Moderately Active Users
SYN_01188,churned,126,25-34,tier2,1,0,0,14.36,0,0,1,19,0.061,0.41,0.027,0.089,0.212,critical,0.8752,1,Low Activity Users
SYN_01189,trial,26,25-34,tier2,10,9,5,122.62,0,1,1,8,0.394,0.52,0.401,0.372,0.529,medium,0.0,0,Moderately Active Users
SYN_01190,paid,14,18-24,tier1,13,4,13,159.63,1,0,1,17,0.568,0.74,0.457,0.375,0.664,medium,0.0,0,Moderately Active Users
SYN_01191,paid,38,25-34,tier3,13,5,20,290.65,1,1,1,21,0.361,0.67,0.486,0.655,0.872,medium,0.0,0,Moderately Active Users
SYN_01192,trial,6,18-24,tier1,9,6,0,27.08,0,1,1,20,0.368,0.65,0.303,0.294,0.524,high,0.0001,0,Moderately Active Users
SYN_01193,paid,65,25-34,tier1,11,13,27,313.19,1,1,1,6,0.301,0.62,0.607,0.735,0.86,low,0.0,0,Moderately Active Users
SYN_01194,trial,0,25-34,tier2,2,4,1,35.28,0,1,1,7,0.472,0.82,0.172,0.343,0.544,high,0.0135,0,Moderately Active Users
SYN_01195,paid,66,18-24,tier1,18,10,17,263.79,0,1,1,20,0.342,0.59,0.626,0.592,0.518,low,0.0,0,Moderately Active Users
SYN_01196,trial,29,35-44,tier1,4,5,1,72.93,0,1,1,11,0.366,0.62,0.206,0.322,0.523,high,0.0039,0,Moderately Active Users
SYN_01197,trial,0,25-34,tier2,6,4,1,37.96,0,1,1,5,0.352,0.89,0.224,0.358,0.52,high,0.001,0,Moderately Active Users
SYN_01198,inactive,19,18-24,tier3,0,0,0,51.41,0,0,0,13,0.003,0.1,0.0,0.046,0.001,critical,1.0,1,Low Activity Users
SYN_01199,paid,104,25-34,tier1,7,9,16,255.03,1,1,1,17,0.499,0.78,0.436,0.614,0.9,low,0.0,0,Moderately Active Users
SYN_01200,inactive,25,35-44,tier3,0,0,0,1.48,0,0,0,2,0.109,0.09,0.016,0.019,0.022,critical,1.0,1,Low Activity Users
SYN_01201,paid,74,18-24,tier1,9,15,27,354.23,1,0,1,9,0.303,0.61,0.602,0.604,0.611,low,0.0,0,Moderately Active Users
SYN_01202,paid,81,18-24,tier1,12,10,2,377.07,1,1,1,10,0.489,0.88,0.446,0.537,0.898,low,0.0,0,Moderately Active Users
SYN_01203,paid,55,18-24,tier1,8,4,19,175.42,1,1,1,23,0.443,0.62,0.389,0.576,0.889,medium,0.0,0,Moderately Active Users
SYN_01204,trial,11,25-34,tier1,6,4,6,39.34,0,1,0,18,0.261,0.66,0.243,0.369,0.302,high,0.0157,0,Moderately Active Users
SYN_01205,paid,21,18-24,tier3,12,10,20,234.93,1,1,0,15,0.284,0.58,0.532,0.609,0.657,medium,0.0,0,Moderately Active Users
SYN_01206,paid,69,18-24,tier1,10,5,23,131.47,0,1,1,23,0.377,0.54,0.455,0.583,0.525,medium,0.0,0,Moderately Active Users
SYN_01207,churned,51,18-24,tier1,0,1,0,0.87,0,0,0,12,0.134,0.47,0.035,0.094,0.027,critical,0.9968,1,Low Activity Users
SYN_01208,inactive,99,18-24,tier1,0,1,1,5.85,0,0,0,15,0.012,0.25,0.023,0.064,0.002,critical,0.9981,1,Low Activity Users
SYN_01209,inactive,90,18-24,tier1,0,0,0,16.62,0,0,0,21,0.092,0.27,0.014,0.062,0.018,critical,0.9987,1,Low Activity Users
SYN_01210,inactive,61,35-44,tier3,0,1,0,21.58,0,0,0,10,0.08,0.27,0.027,0.065,0.016,critical,0.9992,1,Low Activity Users
SYN_01211,trial,10,25-34,tier2,10,10,4,86.98,0,1,0,10,0.441,0.56,0.417,0.351,0.338,medium,0.0,0,Moderately Active Users
SYN_01212,churned,43,18-24,tier1,1,0,1,0.0,0,0,0,14,0.183,0.47,0.051,0.105,0.037,critical,0.9956,1,Low Activity Users
SYN_01213,paid,26,18-24,tier2,7,12,18,394.84,0,1,1,11,0.472,0.9,0.489,0.731,0.544,low,0.0,0,Moderately Active Users
SYN_01214,paid,36,18-24,tier1,6,14,18,400.81,1,1,1,5,0.493,0.92,0.505,0.738,0.899,low,0.0,0,Moderately Active Users
SYN_01215,trial,0,18-24,tier1,6,12,1,128.57,1,1,1,23,0.496,0.71,0.366,0.368,0.899,medium,0.0,0,Moderately Active Users
SYN_01216,paid,91,25-34,tier2,8,2,16,190.54,0,1,1,17,0.348,0.72,0.325,0.57,0.52,medium,0.0,0,Moderately Active Users
SYN_01217,inactive,42,18-24,tier1,0,0,1,27.67,0,0,0,10,0.0,0.13,0.006,0.051,0.0,critical,1.0,1,Low Activity Users
SYN_01218,paid,38,35-44,tier3,14,7,16,237.4,1,1,1,10,0.353,0.54,0.506,0.557,0.871,medium,0.0,0,Moderately Active Users
SYN_01219,inactive,64,35-44,tier3,2,1,0,0.0,0,0,0,14,0.02,0.19,0.053,0.038,0.004,critical,0.9987,1,Low Activity Users
SYN_01220,inactive,80,18-24,tier1,1,0,0,57.08,0,0,0,21,0.011,0.04,0.019,0.037,0.002,critical,0.9997,1,Low Activity Users
SYN_01221,inactive,19,35-44,tier1,0,1,0,17.13,0,0,1,7,0.042,0.15,0.021,0.039,0.208,critical,0.9997,1,Low Activity Users
SYN_01222,trial,0,18-24,tier1,12,4,1,28.95,0,1,1,18,0.317,0.81,0.324,0.338,0.513,high,0.0,0,Moderately Active Users
SYN_01223,paid,27,18-24,tier1,12,6,15,176.34,1,1,1,18,0.554,0.72,0.48,0.552,0.911,medium,0.0,0,Moderately Active Users
SYN_01224,trial,16,18-24,tier1,12,9,1,104.32,0,1,1,21,0.331,0.94,0.401,0.401,0.516,medium,0.0,0,Moderately Active Users
SYN_01225,trial,0,18-24,tier3,11,4,1,30.91,0,0,1,11,0.383,0.53,0.316,0.133,0.277,high,0.0007,0,Moderately Active Users
SYN_01226,churned,68,18-24,tier3,0,0,1,41.1,0,1,0,22,0.058,0.25,0.015,0.232,0.262,critical,0.9984,1,Low Activity Users
SYN_01227,paid,28,25-34,tier1,15,8,12,403.86,1,1,1,10,0.355,0.93,0.513,0.673,0.871,low,0.0,0,Moderately Active Users
SYN_01228,paid,24,18-24,tier1,13,15,10,424.15,0,1,0,23,0.537,0.84,0.598,0.643,0.357,low,0.0,0,Moderately Active Users
SYN_01229,inactive,20,18-24,tier3,0,0,0,32.86,0,0,0,16,0.044,0.26,0.007,0.068,0.009,critical,0.9999,1,Low Activity Users
SYN_01230,inactive,67,35-44,tier1,1,0,1,0.0,0,0,0,14,0.0,0.16,0.024,0.043,0.0,critical,0.9997,1,Low Activity Users
SYN_01231,trial,14,25-34,tier2,10,9,3,89.82,0,1,1,8,0.411,0.45,0.391,0.319,0.532,medium,0.0,0,Moderately Active Users
SYN_01232,paid,16,18-24,tier1,13,5,14,105.85,0,0,1,16,0.57,0.77,0.478,0.365,0.314,medium,0.0,0,Moderately Active Users
SYN_01233,paid,32,18-24,tier2,8,5,16,273.37,0,1,1,23,0.372,0.57,0.374,0.581,0.524,medium,0.0,0,Moderately Active Users
SYN_01234,paid,43,35-44,tier3,12,7,18,223.88,1,1,1,23,0.441,0.67,0.497,0.599,0.888,medium,0.0,0,Moderately Active Users
SYN_01235,paid,32,18-24,tier1,6,3,23,153.03,0,1,1,13,0.457,0.8,0.367,0.646,0.541,medium,0.0,0,Moderately Active Users
SYN_01236,paid,48,35-44,tier2,10,12,28,307.49,1,1,1,7,0.291,0.69,0.579,0.758,0.858,low,0.0,0,Moderately Active Users
SYN_01237,paid,38,25-34,tier1,11,13,26,304.28,1,1,1,8,0.327,0.69,0.604,0.734,0.865,low,0.0,0,Moderately Active Users
SYN_01238,trial,0,18-24,tier2,7,10,1,106.86,0,1,1,19,0.482,0.63,0.351,0.341,0.546,medium,0.0,0,Moderately Active Users
SYN_01239,trial,5,25-34,tier2,2,3,1,21.59,0,1,1,10,0.498,0.83,0.161,0.338,0.55,high,0.0181,0,Moderately Active Users
SYN_01240,paid,119,25-34,tier2,9,15,25,538.78,0,1,1,19,0.269,0.59,0.584,0.82,0.504,low,0.0,0,Moderately Active Users
SYN_01241,paid,33,18-24,tier1,8,5,0,187.99,1,1,1,19,0.539,0.8,0.296,0.404,0.908,medium,0.0,0,Moderately Active Users
SYN_01242,paid,0,35-44,tier3,12,13,1,340.89,1,0,1,21,0.461,0.63,0.481,0.308,0.642,medium,0.0,0,Moderately Active Users
SYN_01243,paid,83,35-44,tier2,7,5,16,149.76,0,1,1,22,0.327,0.67,0.35,0.54,0.515,medium,0.0,0,Moderately Active Users
SYN_01244,paid,8,18-24,tier3,6,4,9,140.8,0,0,1,2,0.448,0.65,0.29,0.302,0.29,high,0.0007,0,Moderately Active Users
SYN_01245,churned,136,18-24,tier1,1,0,0,22.07,0,0,0,21,0.061,0.29,0.027,0.069,0.012,critical,0.9848,1,Low Activity Users
SYN_01246,paid,58,18-24,tier1,10,15,28,333.53,1,0,1,9,0.286,0.68,0.624,0.619,0.607,low,0.0,0,Moderately Active Users
SYN_01247,trial,0,35-44,tier3,3,4,0,49.39,0,1,1,10,0.347,0.7,0.165,0.315,0.519,high,0.0426,0,Moderately Active Users
SYN_01248,paid,2,18-24,tier1,12,19,3,439.74,1,1,1,23,0.551,0.78,0.597,0.56,0.91,low,0.0,0,Moderately Active Users
SYN_01249,trial,0,18-24,tier1,5,5,0,18.26,0,1,1,21,0.427,0.55,0.227,0.269,0.535,high,0.0092,0,Moderately Active Users
SYN_01250,trial,0,25-34,tier2,8,9,1,72.62,1,1,0,7,0.466,0.58,0.351,0.314,0.693,high,0.0001,0,Moderately Active Users
SYN_01251,paid,98,18-24,tier1,12,12,3,321.37,1,1,1,15,0.599,0.84,0.499,0.513,0.92,low,0.0,0,Moderately Active Users
SYN_01252,churned,117,25-34,tier2,1,0,1,35.96,0,0,0,10,0.158,0.39,0.048,0.107,0.032,critical,0.9588,1,Low Activity Users
SYN_01253,trial,12,18-24,tier1,12,2,7,0.37,0,1,1,20,0.319,0.78,0.333,0.385,0.514,high,0.0,0,Moderately Active Users
SYN_01254,paid,35,18-24,tier1,5,13,7,573.85,1,0,1,20,0.285,0.72,0.37,0.51,0.607,medium,0.0,0,Moderately Active Users
SYN_01255,trial,26,18-24,tier1,12,3,6,0.0,0,1,0,22,0.373,0.9,0.35,0.398,0.325,high,0.0,0,Moderately Active Users
SYN_01256,paid,35,18-24,tier1,7,2,15,103.56,0,1,1,3,0.42,0.65,0.312,0.501,0.534,high,0.0001,0,Moderately Active Users
SYN_01257,paid,101,18-24,tier1,7,14,7,622.35,0,0,1,20,0.425,0.89,0.441,0.557,0.285,low,0.0,0,Moderately Active Users
SYN_01258,trial,28,25-34,tier2,7,7,1,97.53,0,0,1,21,0.184,0.7,0.262,0.2,0.237,high,0.0006,0,Moderately Active Users
SYN_01259,paid,34,18-24,tier1,7,5,22,184.11,0,1,1,16,0.478,0.73,0.411,0.636,0.546,medium,0.0,0,Moderately Active Users
SYN_01260,churned,112,18-24,tier2,1,0,2,31.0,0,0,0,8,0.126,0.4,0.049,0.118,0.025,critical,0.9665,1,Low Activity Users
SYN_01261,paid,62,18-24,tier2,14,20,32,387.42,1,1,1,20,0.531,0.75,0.825,0.844,0.906,low,0.0,0,Moderately Active Users
SYN_01262,paid,37,35-44,tier3,9,8,24,361.6,1,1,1,20,0.463,0.68,0.502,0.738,0.893,medium,0.0,0,Moderately Active Users
SYN_01263,paid,69,25-34,tier1,10,12,29,319.88,1,0,1,5,0.275,0.61,0.583,0.609,0.605,low,0.0,0,Moderately Active Users
SYN_01264,churned,166,18-24,tier1,2,1,0,24.61,0,0,0,22,0.087,0.28,0.063,0.068,0.017,critical,0.81,1,Low Activity Users
SYN_01265,trial,0,35-44,tier2,5,6,1,77.05,0,0,1,12,0.333,0.69,0.234,0.188,0.267,high,0.0062,0,Moderately Active Users
SYN_01266,paid,39,18-24,tier2,13,21,9,527.9,0,1,1,20,0.602,0.83,0.676,0.682,0.57,low,0.0,0,Moderately Active Users
SYN_01267,churned,137,18-24,tier1,2,0,0,25.84,0,1,0,23,0.062,0.16,0.044,0.195,0.262,critical,0.961,1,Low Activity Users
SYN_01268,trial,12,18-24,tier1,7,6,0,73.33,1,0,1,13,0.317,0.81,0.26,0.199,0.613,high,0.0003,0,Moderately Active Users
SYN_01269,trial,19,25-34,tier2,4,4,3,15.29,0,0,1,10,0.318,0.86,0.197,0.214,0.264,high,0.0081,0,Moderately Active Users
SYN_01270,paid,95,35-44,tier3,10,16,12,551.23,0,1,1,21,0.47,1.0,0.563,0.761,0.544,low,0.0,0,Moderately Active Users
SYN_01271,inactive,30,35-44,tier3,0,0,0,27.6,0,0,0,5,0.056,0.11,0.008,0.036,0.011,critical,1.0,1,Low Activity Users
SYN_01272,churned,136,18-24,tier1,1,1,0,46.6,0,1,0,20,0.124,0.19,0.051,0.211,0.275,critical,0.9241,1,Low Activity Users
SYN_01273,churned,90,18-24,tier1,0,0,1,41.87,0,0,0,22,0.09,0.26,0.02,0.084,0.018,critical,0.9983,1,Low Activity Users
SYN_01274,paid,81,35-44,tier3,7,11,19,388.95,1,0,1,5,0.427,0.84,0.474,0.577,0.635,low,0.0,0,Moderately Active Users
SYN_01275,paid,7,18-24,tier3,8,10,8,104.69,0,1,1,16,0.568,0.82,0.427,0.457,0.564,medium,0.0,0,Moderately Active Users
SYN_01276,paid,21,18-24,tier1,12,3,18,158.37,0,0,1,17,0.556,0.76,0.455,0.434,0.311,medium,0.0,0,Moderately Active Users
SYN_01277,trial,0,18-24,tier1,4,7,1,43.36,0,1,1,8,0.343,0.43,0.233,0.269,0.519,high,0.0165,0,Moderately Active Users
SYN_01278,trial,0,18-24,tier1,11,5,0,58.29,0,1,1,22,0.344,0.72,0.319,0.323,0.519,high,0.0,0,Moderately Active Users
SYN_01279,paid,50,18-24,tier1,9,5,16,150.66,0,1,1,23,0.447,0.61,0.403,0.528,0.539,medium,0.0,0,Moderately Active Users
SYN_01280,inactive,65,18-24,tier1,0,0,0,9.68,0,0,0,10,0.023,0.18,0.003,0.041,0.005,critical,0.9998,1,Low Activity Users
SYN_01281,paid,45,18-24,tier2,13,19,34,232.47,0,1,1,21,0.453,0.79,0.78,0.774,0.541,low,0.0,0,Moderately Active Users
SYN_01282,trial,7,35-44,tier2,10,9,5,111.64,0,1,1,10,0.442,0.51,0.409,0.364,0.538,medium,0.0,0,Moderately Active Users
SYN_01283,trial,4,18-24,tier1,2,7,3,88.49,1,0,0,19,0.313,0.92,0.206,0.262,0.413,high,0.0135,0,Moderately Active Users
SYN_01284,trial,3,18-24,tier1,6,2,1,58.12,0,1,1,11,0.316,0.79,0.189,0.348,0.513,high,0.0082,0,Moderately Active Users
SYN_01285,churned,129,25-34,tier1,0,1,0,23.85,0,0,0,13,0.108,0.42,0.031,0.096,0.022,critical,0.9613,1,Low Activity Users
SYN_01286,paid,57,18-24,tier1,10,11,9,450.77,1,1,1,21,0.368,0.56,0.453,0.589,0.874,medium,0.0,0,Moderately Active Users
SYN_01287,paid,43,18-24,tier1,9,6,21,244.41,1,1,1,21,0.379,0.54,0.44,0.617,0.876,medium,0.0,0,Moderately Active Users
SYN_01288,paid,97,25-34,tier2,10,20,28,456.58,1,1,1,20,0.246,0.46,0.693,0.786,0.849,low,0.0,0,Moderately Active Users
SYN_01289,paid,73,35-44,tier1,9,12,25,459.9,1,0,1,3,0.321,0.69,0.547,0.65,0.614,low,0.0,0,Moderately Active Users
SYN_01290,paid,54,35-44,tier2,6,10,21,353.07,1,1,1,6,0.437,0.92,0.456,0.748,0.887,low,0.0,0,Moderately Active Users
SYN_01291,trial,7,35-44,tier1,12,7,0,23.72,0,0,0,7,0.24,0.84,0.351,0.18,0.048,high,0.0001,1,Low Activity Users
SYN_01292,trial,195,18-24,tier1,2,1,0,15.14,0,1,1,8,0.034,0.24,0.055,0.206,0.457,high,0.1459,1,Low Activity Users
SYN_01293,paid,58,25-34,tier1,7,9,22,227.0,0,1,1,23,0.427,0.54,0.463,0.62,0.535,medium,0.0,0,Moderately Active Users
SYN_01294,inactive,50,35-44,tier3,1,0,0,0.0,0,0,0,9,0.131,0.27,0.037,0.054,0.026,critical,0.9992,1,Low Activity Users
SYN_01295,trial,0,25-34,tier1,5,6,1,44.7,1,0,1,12,0.379,0.74,0.241,0.182,0.626,high,0.0022,0,Moderately Active Users
SYN_01296,trial,211,18-24,tier3,1,2,0,3.97,0,0,1,5,0.031,0.29,0.052,0.06,0.206,high,0.1853,1,Low Activity Users
SYN_01297,paid,39,18-24,tier1,5,18,0,628.35,1,1,1,18,0.352,0.82,0.41,0.614,0.87,low,0.0,0,Moderately Active Users
SYN_01298,trial,2,18-24,tier1,7,12,3,107.61,0,1,0,23,0.435,0.76,0.387,0.39,0.337,medium,0.0,0,Moderately Active Users
SYN_01299,inactive,70,35-44,tier1,1,0,0,16.06,0,0,0,12,0.073,0.23,0.028,0.054,0.015,critical,0.9991,1,Low Activity Users
SYN_01300,paid,39,18-24,tier1,8,4,8,213.24,1,1,1,16,0.528,0.73,0.331,0.493,0.906,medium,0.0,0,Moderately Active Users
SYN_01301,churned,103,18-24,tier2,2,3,0,0.0,0,1,0,18,0.035,0.33,0.085,0.216,0.257,critical,0.8314,1,Low Activity Users
SYN_01302,paid,47,18-24,tier3,7,8,0,185.02,0,1,1,22,0.535,0.6,0.323,0.363,0.557,medium,0.0,0,Moderately Active Users
SYN_01303,trial,0,18-24,tier1,7,11,1,132.42,0,1,1,23,0.459,0.82,0.363,0.392,0.542,medium,0.0,0,Moderately Active Users
SYN_01304,churned,33,18-24,tier1,0,1,0,21.59,0,0,0,8,0.162,0.37,0.039,0.085,0.032,critical,0.9989,1,Low Activity Users
SYN_01305,paid,60,18-24,tier1,9,12,6,401.63,0,1,1,19,0.317,0.59,0.424,0.537,0.513,medium,0.0,0,Moderately Active Users
SYN_01306,paid,48,18-24,tier1,10,13,26,372.93,1,1,1,8,0.283,0.67,0.58,0.764,0.857,low,0.0,0,Moderately Active Users
SYN_01307,paid,13,18-24,tier2,5,3,6,137.28,0,1,1,9,0.415,0.64,0.233,0.414,0.533,high,0.0021,0,Moderately Active Users
SYN_01308,inactive,83,18-24,tier1,0,0,1,37.93,0,1,0,23,0.025,0.14,0.01,0.208,0.255,critical,0.999,1,Low Activity Users
SYN_01309,paid,100,25-34,tier2,14,10,12,295.99,0,1,1,19,0.228,0.56,0.507,0.545,0.496,low,0.0,0,Moderately Active Users
SYN_01310,inactive,30,35-44,tier3,1,0,0,24.38,0,0,0,8,0.04,0.13,0.024,0.038,0.008,critical,0.9999,1,Low Activity Users
